112000,QD,24.11.1981,   4.8900
112000,QD,25.11.1981,   4.2600
112000,QD,26.11.1981,   3.8200
112000,QD,27.11.1981,   3.5200
112000,QD,28.11.1981,   3.8200
112000,QD,29.11.1981,   4.8900
112000,QD,30.11.1981,   5.5700
112000,QD,01.12.1981,   3.9600
112000,QD,02.12.1981,   3.8200
112000,QD,03.12.1981,   3.5200
112000,QD,04.12.1981,   3.3700
112000,QD,05.12.1981,   3.3700
112000,QD,06.12.1981,   3.3700
112000,QD,07.12.1981,   3.2300
112000,QD,08.12.1981,   3.5200
112000,QD,09.12.1981,   9.9000
112000,QD,10.12.1981,   8.3000
112000,QD,11.12.1981,   6.4400
112000,QD,12.12.1981,   9.9000
112000,QD,13.12.1981,   8.3000
112000,QD,14.12.1981,   4.7200
112000,QD,15.12.1981,   4.5500
112000,QD,16.12.1981,   4.4000
112000,QD,17.12.1981,   3.9600
112000,QD,18.12.1981,   4.5500
112000,QD,19.12.1981,   4.5500
112000,QD,20.12.1981,   4.1100
112000,QD,21.12.1981,   4.1100
112000,QD,22.12.1981,   4.1100
112000,QD,23.12.1981,   4.1100
112000,QD,24.12.1981,   4.2600
112000,QD,25.12.1981,   5.4000
112000,QD,26.12.1981,   5.2300
112000,QD,27.12.1981,   5.9100
112000,QD,28.12.1981,   4.1100
112000,QD,29.12.1981,   4.4000
112000,QD,30.12.1981,   5.2300
112000,QD,31.12.1981,   5.9100
112000,QD,01.01.1982,   2.8500
112000,QD,02.01.1982,   6.9900
112000,QD,03.01.1982,   8.9000
112000,QD,04.01.1982,   9.9000
112000,QD,05.01.1982,  13.2000
112000,QD,06.01.1982,  14.6000
112000,QD,07.01.1982,  13.4000
112000,QD,08.01.1982,   5.2300
112000,QD,09.01.1982,   4.4000
112000,QD,10.01.1982,   5.4000
112000,QD,11.01.1982,   3.8200
112000,QD,12.01.1982,   4.2600
112000,QD,13.01.1982,   5.0600
112000,QD,14.01.1982,   3.8200
112000,QD,15.01.1982,   2.6200
112000,QD,16.01.1982,   2.6200
112000,QD,17.01.1982,   2.6200
112000,QD,18.01.1982,   2.6200
112000,QD,19.01.1982,   3.2300
112000,QD,20.01.1982,   4.2600
112000,QD,21.01.1982,   3.6700
112000,QD,22.01.1982,   2.8500
112000,QD,23.01.1982,   2.6200
112000,QD,24.01.1982,   2.6200
112000,QD,25.01.1982,   2.6200
112000,QD,26.01.1982,   2.7300
112000,QD,27.01.1982,   2.7300
112000,QD,28.01.1982,   2.7300
112000,QD,29.01.1982,   2.3800
112000,QD,30.01.1982,   2.1500
112000,QD,31.01.1982,   3.3700
112000,QD,01.02.1982,   3.0800
112000,QD,02.02.1982,   2.9600
112000,QD,03.02.1982,   2.8500
112000,QD,04.02.1982,   2.6200
112000,QD,05.02.1982,   2.2700
112000,QD,06.02.1982,   2.1500
112000,QD,07.02.1982,   2.1500
112000,QD,08.02.1982,   2.1500
112000,QD,09.02.1982,   2.0400
112000,QD,10.02.1982,   2.1500
112000,QD,11.02.1982,   2.1500
112000,QD,12.02.1982,   2.1500
112000,QD,13.02.1982,   2.1500
112000,QD,14.02.1982,   2.0400
112000,QD,15.02.1982,   2.1500
112000,QD,16.02.1982,   2.1500
112000,QD,17.02.1982,   2.1500
112000,QD,18.02.1982,   2.1500
112000,QD,19.02.1982,   1.9200
112000,QD,20.02.1982,   1.5400
112000,QD,21.02.1982,   1.6400
112000,QD,22.02.1982,   1.7300
